TaskID,TaskName,Start,Finish,DurationHours,IsElapsed,Assignments
3797,07-Mechanical Cleaning Tube & Blow dengan Udara Total Tube (362) Ea,2024-06-22 10:30:00,2024-06-23 10:30:00,10.000,N,Mechanical Cleaning(4.0)
5625,02 Angkat SV,2024-06-22 10:30:00,2024-06-22 11:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
5626,03 Angkat SV,2024-06-22 10:30:00,2024-06-22 11:30:00,1.000,N,Har ABB Operasi(3.0)
1484,07 Lepas Demister,2024-06-22 10:30:00,2024-06-22 14:30:00,3.000,N,Harlap Amoniak P4(4.0)
495,15 Lepas Scaffolding sisi NPK,2024-06-22 10:30:00,2024-06-22 11:30:00,1.000,N,Har PU Scaffolding(4.0)
5244,"04 Potong&Las Pipe Line N2 dekat 1-V-601 Ukuran 3/4""",2024-06-22 10:30:00,2024-06-23 10:30:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3620,04 Bawa BV ke Shop,2024-06-22 10:30:00,2024-06-22 11:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
3621,05 Bawa BV ke Shop,2024-06-22 10:30:00,2024-06-22 11:30:00,1.000,N,Har ABB Operasi(1.0)
2166,36 BAPM,2024-06-22 10:30:00,2024-06-22 11:30:00,1.000,N,Harlap Amoniak P4(4.0)
1299,06 Inspect Internal,2024-06-22 10:30:00,2024-06-22 11:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
4350,05 Check Bearing&Cleaning,2024-06-22 10:30:00,2024-06-22 14:30:00,3.000,N,Harlap Amoniak P4(1.0)
3097,19 Disconnect Cable Motor&Lepas Turning Gear,2024-06-22 10:30:00,2024-06-22 13:30:00,2.000,N,Harlap Amoniak P4(4.0)
5485,15 Ikat Bolt SV,2024-06-22 10:30:00,2024-06-22 11:30:00,1.000,N,Harlap Amoniak P4(3.0)
2495,04 Repair Housing Bearing tunggu Rek. Istek,2024-06-22 10:30:00,2024-06-22 16:30:00,5.000,N,Harlap Amoniak P4(2.0)
5798,01 Lepas SV,2024-06-22 10:30:00,2024-06-22 11:30:00,1.000,N,Harlap Amoniak P4(3.0)
1600,17 Lepas Journal Bearing Exhaust Side,2024-06-22 10:30:00,2024-06-22 13:30:00,2.000,N,Harlap Amoniak P4(2.0)
4868,01 Cooling Down,2024-06-22 11:00:00,2024-06-23 11:00:00,10.000,N,Operasi(1.0)
3826,13 BAPM,2024-06-22 11:00:00,2024-06-22 12:00:00,1.000,N,Operasi(1.0)
4690,"10 Mechanical Cleaning Tube, Blow dengan Udar Total Tube (4137) Ea (2 JETER)",2024-06-22 11:00:00,2024-06-26 11:00:00,40.000,N,Out Soorcing (Jetter)(4.0)
4065,01 Potong&Las BV b/p Steam inlet TS-601A,2024-06-22 11:00:00,2024-06-22 18:00:00,6.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4869,02 Persiapan Tools&Material,2024-06-22 11:00:00,2024-06-23 11:00:00,10.000,N,Harlap Amoniak P4(3.0)
308,07 Check&Repair Internal Check Valve,2024-06-22 11:00:00,2024-06-24 11:00:00,20.000,N,Har Bkl Permesin(2.0)
309,08 Repair&Fabrikasi Internal Check Valve,2024-06-22 11:00:00,2024-06-23 11:00:00,10.000,N,Har Bkl Permesin(1.0)
2118,41 [Man Hole M4] Lepas Blower,2024-06-22 11:00:00,2024-06-22 12:00:00,1.000,N,Safety(2.0)
506,"08 Inspect Internal Transferline,Tube Ferrule&Castable",2024-06-22 11:00:00,2024-06-22 14:00:00,2.000,N,Inspeksi Pabrik 4(1.0)
4271,"09 ET 100%, Total Tube (150 ea)",2024-06-22 11:00:00,2024-06-22 16:00:00,5.000,Y,Inspeksi Metalurgi(4.0)
1926,07 Inspect Internal,2024-06-22 11:00:00,2024-06-22 12:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
3827,14 BAPM,2024-06-22 11:00:00,2024-06-22 12:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
705,"02 Beveling 2 Joint BV d/s 1-FV-2018 8""yg telah di potong",2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Har Instalasi & Repair Pabrik 4(3.0)
1458,06 Pasang Scaffold di Internal,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Har PU Scaffolding(4.0)
4245,14 Final Inspect,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
3643,01 Potong&Las BV b/p Trap Hogging TS-431,2024-06-22 11:30:00,2024-06-22 16:30:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
2699,05 Buka Bot'l Cover Top,2024-06-22 11:30:00,2024-06-23 09:30:00,8.000,N,Harlap Amoniak P4(4.0)
4380,02 Angkat SV,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
192,43 Lepas Isolasi area Top Point Tube&Lepas Heat Seal (66 Tube),2024-06-22 11:30:00,2024-06-22 16:30:00,4.000,N,Har PU Pekerjaan Khusus(4.0)
4381,03 Angkat SV,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Har ABB Operasi(3.0)
5627,04 Bawa SV ke Shop,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
273,04 Turunkan Cover sisi Laut,2024-06-22 11:30:00,2024-06-22 15:30:00,3.000,N,Har ABB Operasi(4.0)
3294,15 Ganti stem packing TTV,2024-06-22 11:30:00,2024-06-22 14:30:00,2.000,N,Harlap Amoniak P4(2.0)
2681,11 Final Inspect,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
2979,06 Lepas Peralatan untuk Chemical Cleaning,2024-06-22 11:30:00,2024-06-22 17:30:00,5.000,N,PPE(2.0)
1324,05 Pasang Slip Blind untuk Leak Test,2024-06-22 11:30:00,2024-06-22 14:30:00,2.000,N,Harlap Amoniak P4(3.0)
5628,05 Bawa SV ke Shop,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Har ABB Operasi(1.0)
3600,"02 Beveling 2 Joint BV steam SH inlet TS-431 8""yg telah di potong",2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Har Instalasi & Repair Pabrik 4(3.0)
2167,37 Tutup Man Hole,2024-06-22 11:30:00,2024-06-22 14:30:00,2.000,N,Harlap Amoniak P4(3.0)
104,82 Pasang Nozzle Burner,2024-06-22 11:30:00,2024-06-24 11:30:00,20.000,N,Harlap Amoniak P4(4.0)
4213,13 Repair Tunggu Rrek.Istek),2024-06-22 11:30:00,2024-06-23 11:30:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
5557,02 Angkat SV,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
5558,03 Angkat SV,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Har ABB Operasi(3.0)
3828,15 BAPM,2024-06-22 11:30:00,2024-06-22 13:30:00,1.000,N,Harlap Amoniak P4(1.0)
5200,05 Pasang Slip Blind untuk Leak Test,2024-06-22 11:30:00,2024-06-22 14:30:00,2.000,N,Harlap Amoniak P4(2.0)
1931,11 Repair Tunggu (Rec.Istek),2024-06-22 11:30:00,2024-06-23 11:30:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3931,04 Lepas Coupling Pumpa to Motor,2024-06-22 11:30:00,2024-06-22 14:30:00,2.000,N,Harlap Amoniak P4(2.0)
3180,08 Lepaas Retaining Ring Bundle,2024-06-22 11:30:00,2024-06-22 14:30:00,2.000,N,Harlap Amoniak P4(3.0)
1597,14 Disconnect Cable Motor&Lepas Turning Gear,2024-06-22 11:30:00,2024-06-22 14:30:00,2.000,N,Har Listrik P4(2.0)
2386,05 Cooling Down,2024-06-22 12:00:00,2024-06-23 12:00:00,24.000,Y,Operasi(1.0)
3601,"03 PT Beveling 2 Joint BV steam SH inlet TS-431 8""yg telah di potong",2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Inspeksi Bengkel(1.0)
4740,05 Chemical Cleaning&Flusing,2024-06-22 13:30:00,2024-06-24 08:30:00,16.000,N,PPE(2.0)
1974,05 Lepas Peralatan untuk Chemical Cleaning,2024-06-22 13:30:00,2024-06-23 07:30:00,5.000,N,PPE(2.0)
5559,04 Bawa SV ke Shop,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Forklift 3 Ton (FL-037)(1.0)
319,18 Repair Buner Tip di Shop tunggu (Rec. Istek),2024-06-22 13:30:00,2024-06-27 13:30:00,50.000,N,Har Bkl Pengelasan Shop(2.0)
5560,05 Bawa SV ke Shop,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Har ABB Operasi(1.0)
3339,02 Angkat SV,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
4835,08 Chemical Demister,2024-06-22 13:30:00,2024-06-23 13:30:00,10.000,N,PPE(1.0)
701,"16 PT Lasan BV u/s 1-FV-2018 8""",2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Inspeksi Bengkel(1.0)
5651,11 Bawa SV ke Lokasi,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
388,78 Lepas Scaffold di Check Valve&Sheel,2024-06-22 13:30:00,2024-06-22 17:30:00,4.000,Y,Har PU Scaffolding(4.0)
5461,01 Pasang Scaffold di BV dibawah Header Line 1-SC-2006,2024-06-22 13:30:00,2024-06-22 15:30:00,2.000,N,Har PU Scaffolding(4.0)
5652,12 Bawa SV ke Lokasi,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Har ABB Operasi(1.0)
3884,02 Lepas Isolasi di lasan DMW antara Nozzle inlet dan piping,2024-06-22 13:30:00,2024-06-22 15:30:00,2.000,N,Har PU Pekerjaan Khusus(3.0)
706,"03 PT Beveling 2 Joint BV d/s 1-FV-2018 8""yg telah di potong",2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Inspeksi Bengkel(1.0)
3829,16 Pasang Partition Plate,2024-06-22 13:30:00,2024-06-22 16:30:00,3.000,N,Harlap Amoniak P4(4.0)
3340,03 Angkat SV,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Har ABB Operasi(3.0)
1459,07 Lepas Demister,2024-06-22 13:30:00,2024-06-22 16:30:00,3.000,N,Harlap Amoniak P4(4.0)
117,93 Inspect jika ada Repair,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
1601,18 Lepas Main Control Valve,2024-06-22 13:30:00,2024-06-22 15:30:00,2.000,N,Harlap Amoniak P4(3.0)
4685,06 Angkat&Turunkan Cover sisi Laut,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
4686,07 Angkat&Turunkan Cover sisi Laut,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Har ABB Operasi(4.0)
3838,03 Lepas Partition Plate,2024-06-22 13:30:00,2024-06-22 15:30:00,2.000,N,Harlap Amoniak P4(4.0)
1598,15 Disconnect Cable Motor&Lepas Turning Gear,2024-06-22 13:30:00,2024-06-22 15:30:00,2.000,N,Harlap Amoniak P4(2.0)
4520,02 Bawa TTV ke Shop,2024-06-22 13:30:00,2024-06-22 14:30:00,1.000,N,Har ABB Operasi(1.0)
1048,13 Lepas Journal dan Thrust Bearing,2024-06-22 13:30:00,2024-06-22 15:30:00,2.000,N,Harlap Amoniak P4(2.0)
1948,04 Ikat Bl't Test Ring,2024-06-22 13:30:00,2024-06-22 15:30:00,2.000,N,Harlap Amoniak P4(4.0)
507,09 Lepas Teck Weld Shield Plate,2024-06-22 14:00:00,2024-06-22 16:00:00,2.000,N,Har Instalasi & Repair Pabrik 4(3.0)
2560,"02 PT Lasan BV Sealing Header 1-P-303 B Mat'l Globe Valve 3/4""",2024-06-22 14:00:00,2024-06-22 15:00:00,1.000,N,Inspeksi Bengkel(1.0)
3098,20 Lepas / Angkat Cover Bearing Exhaust Side,2024-06-22 14:00:00,2024-06-22 16:00:00,2.000,N,Harlap Amoniak P4(4.0)
3295,16 NDT-PT pada seat TTV,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Inspeksi Rotating 1(1.0)
534,03 Lepas Plug Castable Man Hole arah Laut sisi NPK,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Har PU Pekerjaan Khusus(3.0)
3932,05 Realignment Pumpa to Motor,2024-06-22 14:30:00,2024-06-23 08:30:00,5.000,N,Harlap Amoniak P4(2.0)
118,"94 Lepas Scaffold u/ Ceramics Module Roof, Dinding, Castable down Comer area Ducting",2024-06-22 14:30:00,2024-06-22 16:30:00,2.000,N,Har PU Scaffolding(4.0)
2546,13 Angkat SV,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
3341,04 Bawa SV ke Shop,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Forklift 3 Ton (FL-037)(1.0)
1485,08 Chemical Demister,2024-06-22 14:30:00,2024-06-23 14:30:00,10.000,N,PPE(1.0)
1176,04 Bawa SV ke Shop,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
1177,05 Bawa SV ke Shop,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Har ABB Operasi(1.0)
1325,06 Inspect Internal,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
4521,03 Check TTV ke Shop,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Inspeksi Rotating 1(1.0)
5201,06 Check Internal,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
2547,14 Angkat SV,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Har ABB Operasi(3.0)
4351,06 Check Bearing&Cleaning,2024-06-22 14:30:00,2024-06-22 17:30:00,3.000,N,Inspeksi Rotating 1(1.0)
3342,05 Bawa SV ke Shop,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Har ABB Operasi(1.0)
5653,13 Angkat SV,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
5654,14 Angkat SV,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Har ABB Operasi(3.0)
3181,09 Pasang Tool Puller Bundle,2024-06-22 14:30:00,2024-06-22 15:30:00,1.000,N,Harlap Amoniak P4(4.0)
4687,08 Pasang Slip Blind,2024-06-22 14:30:00,2024-06-22 17:30:00,3.000,N,Harlap Amoniak P4(2.0)
4174,06 Buka Bot'l Cover sisi Pabrik 1A,2024-06-22 14:30:00,2024-06-22 16:30:00,2.000,N,Harlap Amoniak P4(4.0)
1432,"05 Check Internal,Demister, Shell, Vane, Pipe, Nozzle Deflector",2024-06-22 15:00:00,2024-06-22 16:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
4845,18 BAPM,2024-06-22 15:00:00,2024-06-22 16:00:00,1.000,N,Operasi(1.0)
1066,30 Bawa Rotor Sand Blast,2024-06-22 15:00:00,2024-06-22 16:00:00,1.000,N,Truk Crane 407 (5 ton)(1.0)
2563,01 Potong&Las BV sampling MDEA d/s FV-3002,2024-06-22 15:00:00,2024-06-23 08:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4846,19 BAPM,2024-06-22 15:00:00,2024-06-22 16:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
4847,20 BAPM,2024-06-22 15:00:00,2024-06-22 16:00:00,1.000,N,Harlap Amoniak P4(1.0)
1067,31 Bawa Rotor Sand Blast,2024-06-22 15:00:00,2024-06-22 16:00:00,1.000,N,Har ABB Operasi(2.0)
1082,46 Check&NDT Jb & Thrust Bearing dll.,2024-06-22 15:00:00,2024-06-25 15:00:00,30.000,N,Harlap Amoniak P4(1.0)
1083,47 Check&NDT Jb & Thrust Bearing dll.,2024-06-22 15:00:00,2024-06-25 15:00:00,30.000,N,Inspeksi Rotating 1(1.0)
1084,48 Cleaning Internal,2024-06-22 15:00:00,2024-06-25 15:00:00,30.000,N,Harlap Amoniak P4(2.0)
5733,06 Lapping RTJ di Lokasi,2024-06-22 15:00:00,2024-06-22 16:00:00,1.000,N,Har Bkl Valve(2.0)
666,"05 Repair&Fabrikasi Internal BV d/s 1-FV-2001 8""",2024-06-22 15:00:00,2024-06-23 15:00:00,10.000,N,Har Bkl Permesin(1.0)
4316,04 Buka Cover&Bearing,2024-06-22 15:00:00,2024-06-22 17:00:00,2.000,N,Harlap Amoniak P4(3.0)
638,05 Repair&Fabrikasi Internal BV u/s FV-2004 10inch,2024-06-22 15:00:00,2024-06-23 15:00:00,10.000,N,Har Bkl Permesin(1.0)
742,05 Repair Check Seat Gasket Flange Downstream 1-MV-2003 tunng Rec. Istek,2024-06-22 15:00:00,2024-06-23 15:00:00,10.000,N,Har Bkl Perbaikan Khusus(3.0)
535,04 Buka Man Hole arah Laut sisi Pabrik 1A,2024-06-22 15:30:00,2024-06-22 17:30:00,2.000,N,Harlap Amoniak P4(3.0)
2548,15 Ikat Bolt SV,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Harlap Amoniak P4(3.0)
3839,04 Pasang Slip Blind untuk Leak Test,2024-06-22 15:30:00,2024-06-23 07:30:00,3.000,N,Harlap Amoniak P4(4.0)
2630,01 Pasang Scaffold Inlet 1-R-204,2024-06-22 15:30:00,2024-06-22 17:30:00,2.000,N,Har PU Scaffolding(4.0)
1049,14 Lepas / Angkat Cover Bearing Exhaust Side,2024-06-22 15:30:00,2024-06-22 17:30:00,2.000,N,Harlap Amoniak P4(2.0)
3296,17 Cek visual kondisi seat TTV,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Harlap Amoniak P4(1.0)
5462,02 Lepas Isolasi di BV dibawah Header Line 1-SC-2006,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Har PU Pekerjaan Khusus(2.0)
5456,04 PT Lasan BV Drain Inlet 1-R-204,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Inspeksi Bengkel(1.0)
3842,06 Inspect Internal,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
3182,10 Cabut Bundle Compressor,2024-06-22 15:30:00,2024-06-23 08:30:00,4.000,N,Harlap Amoniak P4(4.0)
2673,04 Turunkan Cover sisi Laut,2024-06-22 15:30:00,2024-06-22 17:30:00,2.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
2674,05 Turunkan Cover sisi Laut,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Har ABB Operasi(1.0)
3885,03 Pasang Slip Blind u/ Pengamanan System di inlet E-502,2024-06-22 15:30:00,2024-06-23 09:30:00,5.000,N,Harlap Amoniak P4(4.0)
1949,05 Lepas Partiton Plate ( NA ),2024-06-22 15:30:00,2024-06-23 09:30:00,5.000,N,Harlap Amoniak P4(4.0)
1705,02 Bawa SV ke Shop,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
1706,03 Bawa SV ke Shop,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Har ABB Operasi(1.0)
274,05 Pasang Blower,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Safety(2.0)
4092,08 Pasang Isolasi di Flange d/s 1-MV-2003,2024-06-22 15:30:00,2024-06-22 17:30:00,2.000,N,Har PU Pekerjaan Khusus(2.0)
1602,19 Lepas Extraction Control Valve,2024-06-22 15:30:00,2024-06-22 17:30:00,2.000,N,Harlap Amoniak P4(3.0)
5687,13 Angkat SV,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
5688,14 Angkat SV,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Har ABB Operasi(3.0)
5655,15 Ikat Bolt SV,2024-06-22 15:30:00,2024-06-22 16:30:00,1.000,N,Harlap Amoniak P4(3.0)
1523,18 Angkat Upper Casing LPC,2024-06-22 15:30:00,2024-06-22 17:30:00,2.000,N,Harlap Amoniak P4(4.0)
4272,10 Leak Test,2024-06-22 16:00:00,2024-06-23 09:00:00,4.000,N,Inspeksi Pabrik 4(2.0)
1068,32 Glass Bead Rotor,2024-06-22 16:00:00,2024-06-23 16:00:00,10.000,N,Har PU Pengecatan Peralatan(2.0)
3043,18 BAPM,2024-06-22 16:00:00,2024-06-22 17:00:00,1.000,N,Operasi(1.0)
397,06 Repair tunggu (Rec. Istek),2024-06-22 16:00:00,2024-06-24 16:00:00,20.000,N,Har Instalasi & Repair Pabrik 4(3.0)
508,10 Lepas Shield Plate,2024-06-22 16:00:00,2024-06-22 18:00:00,2.000,N,Harlap Amoniak P4(4.0)
1535,29 Bawa Rotor Sand Blast,2024-06-22 16:00:00,2024-06-22 17:00:00,1.000,N,Truk Crane 407 (5 ton)(1.0)
1536,30 Bawa Rotor Sand Blast,2024-06-22 16:00:00,2024-06-22 17:00:00,1.000,N,Har ABB Operasi(2.0)
4848,21 Lepas Blower,2024-06-22 16:00:00,2024-06-22 17:00:00,1.000,N,Safety(2.0)
5527,06 Check&Repair Internal SV,2024-06-22 16:00:00,2024-06-24 16:00:00,20.000,N,Har Bkl Valve(2.0)
5528,07 Repair&Fabrikasi Internal SV,2024-06-22 16:00:00,2024-06-23 16:00:00,10.000,N,Har Bkl Permesin(1.0)
406,14 PAUT pada Lasnan Transition Head to Bottom,2024-06-22 16:00:00,2024-06-23 10:00:00,5.000,N,Inspeksi Metalurgi(4.0)
3044,19 BAPM,2024-06-22 16:00:00,2024-06-22 17:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
3045,20 BAPM,2024-06-22 16:00:00,2024-06-22 17:00:00,1.000,N,Harlap Amoniak P4(1.0)
2675,06 Pasang Slip Blind,2024-06-22 16:30:00,2024-06-23 08:30:00,3.000,N,Harlap Amoniak P4(2.0)
3830,17 Tutup Cover sisi 1A (Lapping RTJ dahulu),2024-06-22 16:30:00,2024-06-23 14:30:00,8.000,N,Harlap Amoniak P4(4.0)
5457,05 Pasang Isolasi BV Drain Inlet 1-R-204,2024-06-22 16:30:00,2024-06-23 07:30:00,2.000,N,Har PU Pekerjaan Khusus(2.0)
4495,"01 Potong&Las Check Valve d/s 1-LV-4045 3/4""",2024-06-22 16:30:00,2024-06-23 09:30:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
5835,04 Bawa SV ke Shop,2024-06-22 16:30:00,2024-06-22 17:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
748,"01 Pasang Scaffold Line 3/4""CS Utility Station Steam Stagnant 1-H-201",2024-06-22 16:30:00,2024-06-23 07:30:00,2.000,N,Har PU Scaffolding(4.0)
5836,05 Bawa SV ke Shop,2024-06-22 16:30:00,2024-06-22 17:30:00,1.000,N,Har ABB Operasi(1.0)
1460,08 Chemical Demister,2024-06-22 16:30:00,2024-06-23 16:30:00,10.000,N,PPE(1.0)
3644,02 PT Lasan BV b/p Trap Hogging TS-431,2024-06-22 16:30:00,2024-06-22 17:30:00,1.000,N,Inspeksi Bengkel(1.0)
4958,11 Pasang dan Setting Probe Aksial Inboard,2024-06-22 16:30:00,2024-06-23 08:30:00,3.000,N,Har Instrumen P4(2.0)
5591,02 Angkat SV,2024-06-22 16:30:00,2024-06-22 17:30:00,1.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
5592,03 Angkat SV,2024-06-22 16:30:00,2024-06-22 17:30:00,1.000,N,Har ABB Operasi(3.0)
5463,03 Potong&Las BV dibawah Header Line 1-SC-2006,2024-06-22 16:30:00,2024-06-24 16:30:00,20.000,N,Har Instalasi & Repair Pabrik 4(3.0)
2496,05 Pasang Housing Bearing,2024-06-22 16:30:00,2024-06-23 10:30:00,5.000,N,Harlap Amoniak P4(2.0)
3099,21 Lepas Journal Bearing,2024-06-22 16:30:00,2024-06-23 07:30:00,2.000,N,Harlap Amoniak P4(4.0)
5689,15 Ikat Bolt SV,2024-06-22 16:30:00,2024-06-22 17:30:00,1.000,N,Harlap Amoniak P4(3.0)
3297,18 Ukur clearance governing valve,2024-06-22 16:30:00,2024-06-22 17:30:00,1.000,N,Harlap Amoniak P4(1.0)
1549,43 Bawa Diaphragm Lower&Upper LPC ke Shop,2024-06-22 17:00:00,2024-06-22 18:00:00,1.000,N,Truk Crane 407 (5 ton)(1.0)
4247,15 BAPM,2024-06-22 17:00:00,2024-06-22 18:00:00,1.000,N,Operasi(1.0)
3046,21 Lepas Blower,2024-06-22 17:00:00,2024-06-22 18:00:00,1.000,N,Safety(2.0)
1537,31 Glass Bead Rotor,2024-06-22 17:00:00,2024-06-23 17:00:00,10.000,N,Har PU Pengecatan Peralatan(2.0)
1550,44 Bawa Diaphragm Lower&Upper LPC ke Shop,2024-06-22 17:00:00,2024-06-22 18:00:00,1.000,N,Har ABB Operasi(2.0)
4849,22 Tutup Man Hole,2024-06-22 17:00:00,2024-06-23 08:00:00,2.000,N,Harlap Amoniak P4(3.0)
4317,05 Check Bearing&Cleaning,2024-06-22 17:00:00,2024-06-23 09:00:00,3.000,N,Harlap Amoniak P4(1.0)
4318,06 Check Bearing&Cleaning,2024-06-22 17:00:00,2024-06-23 09:00:00,3.000,N,Inspeksi Rotating 1(1.0)
4248,16 BAPM,2024-06-22 17:00:00,2024-06-22 18:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
4249,17 BAPM,2024-06-22 17:00:00,2024-06-22 18:00:00,1.000,N,Harlap Amoniak P4(1.0)
2631,02 Lepas Isolasi Inlet 1-R-204,2024-06-22 17:30:00,2024-06-23 07:30:00,1.000,N,Har PU Pekerjaan Khusus(2.0)
4099,"04 PT Lasan 8""A106 SCH 140 Line HV-6012 A",2024-06-22 17:30:00,2024-06-23 07:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
1603,20 Kendorkan Nut / Baut dan Leaps Dowel Pin Turbine Casing,2024-06-22 17:30:00,2024-06-25 10:30:00,24.000,N,Harlap Amoniak P4(6.0)
536,05 Lepas Plug Castable Man Hole arah Laut sisi Pabrik 1A,2024-06-22 17:30:00,2024-06-23 07:30:00,1.000,N,Har PU Pekerjaan Khusus(3.0)
2980,07 Lepas&Turunkan Cover,2024-06-22 17:30:00,2024-06-23 09:30:00,3.000,N,Harlap Amoniak P4(3.0)
2005,07 Turunkan Cover sisi P1A,2024-06-22 17:30:00,2024-06-23 07:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
1050,15 Lepas Journal Bearing Exhaust Side,2024-06-22 17:30:00,2024-06-23 08:30:00,2.000,N,Harlap Amoniak P4(2.0)
2527,11 Bawa SV ke Lokasi,2024-06-22 17:30:00,2024-06-23 07:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
2006,08 Turunkan Cover sisi P1A,2024-06-22 17:30:00,2024-06-23 08:30:00,2.000,N,Har ABB Operasi(4.0)
5593,04 Bawa SV ke Shop,2024-06-22 17:30:00,2024-06-23 07:30:00,1.000,N,Forklift 3 Ton (FL-041)(1.0)
5594,05 Bawa SV ke Shop,2024-06-22 17:30:00,2024-06-23 07:30:00,1.000,N,Har ABB Operasi(1.0)
3656,01 Potong&Las Gland packing BV line FT-5004 sisi high side,2024-06-22 17:30:00,2024-06-23 10:30:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4352,07 Repair tunggu (Rec. Istek),2024-06-22 17:30:00,2024-06-23 17:30:00,10.000,N,Harlap Amoniak P4(1.0)
